NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0475,01.370,spring,mata air,mata u ogo,mata nu ogo  BBA: mata u ogo +LBH,Dondo,Bonto' Buaya,120.8379,1.1959,,True,,,False,nan,,,,,,noun,,alam dunia,0967,203*,0.0,0.0,C32 E27 F24 G31,,
0476,01.390,waterfall,air terjun,pangas E,"pangas E, BBA: ogo manabu, LBH: oot E [h] (?)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,alam dunia,,202,344.0,0.0,,,
0476,01.390,waterfall,air terjun,ogo manabu,"pangas E, BBA: ogo manabu, LBH: oot E [h] (?)",Dondo,Bonto' Buaya,120.8379,1.1959,,True,,,False,nan,,,,,,noun,,alam dunia,,202,344.0,0.0,,,
0476,01.390,waterfall,air terjun,oot E,"pangas E, BBA: ogo manabu, LBH: oot E [h] (?)",Dondo,Lemba Harapan,120.3236,0.8088,,True,,,False,nan,,[h],(?),,,noun,,alam dunia,,202,344.0,0.0,,,
0477a,01.413,"bushland, grassland","rumput-rumput, semak-semak (most common response to hutan)#",ombog,ombog/ 'ombog  E 'V-~   +GIO [h] +DLU~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0957,,0.0,0.0,,,
0477a,01.413,"bushland, grassland","rumput-rumput, semak-semak (most common response to hutan)#",'ombog  E,ombog/ 'ombog  E 'V-~   +GIO [h] +DLU~ +SLG~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-       ,[h],,,cosmos,noun,,alam dunia,0957,,0.0,0.0,,,
0477b,01.415,former location of garden in forest,bekas kebun di hutan,uLat E,uLat E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,+alam dunia,0955a,,0.0,0.0,,,
0478,01.412,jungle,rimba raya,do'at E,do'at E  moN-E p14 +SLG~ +LBH,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,moN-E   ,,,,cosmos,noun,,,0956,,0.0,0.0,,,
0479,01.380,swamp,rawa,bonto,bonto,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0954,,0.0,0.0,,,
0480,01.220,mountain,gunung,buyuL E,"buyuL E [b] +LBH +DLU~ +OYM~ +SLG~ +BBA~, GIO: buntuan E",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,[b],,,cosmos,noun,,alam dunia,0947,204,186.0,0.0,C42 D99 E36 F30 G41,86.0,97.0
0480,01.220,mountain,gunung,buntuan E,"buyuL E [b] +LBH +DLU~ +OYM~ +SLG~ +BBA~, GIO: buntuan E",Dondo,Gio,121.1257,1.2632,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0947,204,186.0,0.0,C42 D99 E36 F30 G41,86.0,97.0
0481,01.222,hill,bukit,buntuan E,buntuan E [b] +BBA~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,[b],,,cosmos,noun,,,0948,,0.0,0.0,,,
0482,01.230,plain,dataran,Lëmba,Lëmba -nyo,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-nyo,,,,cosmos,noun,,,0951,,0.0,0.0,,,
0483,01.240,valley,lembah,Lëmbo' E,Lëmbo' E -onyo,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-onyo,,,,cosmos,noun,,,0952,,0.0,0.0,,,
0484,01.224,summit,puncak,punsungonyo,"punsungonyo    +GIO +LBH +SLG~, GIO: baa'onyo +DLU~ +BBA~ +SLG~ +OYM~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,,noun,,alam dunia,,205,295.0,0.0,,,
0484,01.224,summit,puncak,baa'onyo,"punsungonyo    +GIO +LBH +SLG~, GIO: baa'onyo +DLU~ +BBA~ +SLG~ +OYM~",Dondo,Gio,121.1257,1.2632,,False,,,False,nan,,,,,,noun,,alam dunia,,205,295.0,0.0,,,
0485,01.226,volcano,gunung berapi,buyul E apiy,buyul E apiy /E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0958,,0.0,0.0,,,
0485,01.226,volcano,gunung berapi,E,buyul E apiy /E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0958,,0.0,0.0,,,
0486,01.280,cave,gua ->012.850,goa,goa ~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,,,,0.0,0.0,,,
0486a,012.850,hole,lubang ->01.280,LuLug E,"LuLug E më-E i--an~ -i  (lubang kecil, bulat)",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,më-E i--an -i  ,,(lubang kecil; bulat),,cosmos,noun,,,,,0.0,0.0,,,
0487,10.712,"trail, track",jalanan,jaLan E,jaLan E   +GIO +BBA +LBH,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,action<,buatan manusia,,255*,324.0,6.0,C163 D98 E148 F147 G159,85.0,120.0
0488,10.710,road,jalan,nalug E,"nalug E ""jalan raya"" +SLG~, LBH: jama ~ ""jalan besar""",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,"""jalan raya""",,cosmos,noun,,,0959,,0.0,0.0,,,
0488,10.710,road,jalan,jama,"nalug E ""jalan raya"" +SLG~, LBH: jama ~ ""jalan besar""",Dondo,Lemba Harapan,120.3236,0.8088,,False,,,False,nan,,,"""jalan besar""",,cosmos,noun,,,0959,,0.0,0.0,,,
0489,10.740,bridge,jembatan,tintëan E,"tintëan E (kecil), jampatan E",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,(kecil),,cosmos,noun,,,0964,,0.0,0.0,,,
0489,10.740,bridge,jembatan,jampatan E,"tintëan E (kecil), jampatan E",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0964,,0.0,0.0,,,
0490,04.374,"trace,  (foot)print","bekas (kaki), jejak ->04.855",Laab E,Laab E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0961,,0.0,0.0,,,
0491,01.445,lime,kapur,tilon E,tilon E   +BBA +LBH +OYM~ +KPG,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0728,214,167.0,0.0,,,
0491a,09.640,gold,emas,buLaan E,buLaan E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,,,0.0,0.0,,,
0492,01.213,dust,debu  ->01.840,abu,"abu +LBH, BBA: angoy E",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,alam dunia,,212*,84.0,11.0,,,34.0
0492,01.213,dust,debu  ->01.840,angoy E,"abu +LBH, BBA: angoy E",Dondo,Bonto' Buaya,120.8379,1.1959,,True,,,False,nan,,,,,,noun,,alam dunia,,212*,84.0,11.0,,,34.0
0493,01.214,mud,"lumpur, pecek",lësa',"lësa' mV-E -omo    +LBH +BBA +OYM~, tampuya' E",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,mV-E -omo      ,,,,cosmos,noun,,alam dunia,0960,196,188.0,0.0,,,
0493,01.214,mud,"lumpur, pecek",tampuya' E,"lësa' mV-E -omo    +LBH +BBA +OYM~, tampuya' E",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0960,196,188.0,0.0,,,
0494,01.215,sand,pasir,bayas,bayas /E   +BBA +OYM~ +LBH,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0971,195,246.0,121.0,C35 D76 E30 F32 G34,78.0,126.0
0494,01.215,sand,pasir,E,bayas /E   +BBA +OYM~ +LBH,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0971,195,246.0,121.0,C35 D76 E30 F32 G34,78.0,126.0
0495,01.440,stone,batu,polu,polu   +BBA +LBH +OYM~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0969,213,288.0,120.0,C34 D75 E29 F31 G33,77.0,154.0
0496,01.510,sky,langit ->01.560,golung,golung   +BBA +OYM~ +LBH +KPG,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0905,184*,267.0,128.0,,,138.0
0497,01.520,sun,matahari ->14.410,mata nu oLoyo    mata oloyo,mata nu oLoyo  +OYM~ BBA: mata oloyo +LBH,Dondo,Bonto' Buaya,120.8379,1.1959,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0906,181,0.0,0.0,C28 D70 E23 F20 G27,72.0,157.0
0498,01.530,moon,bulan,buLan,buLan /E [b]   +BBA +OYM~ +LBH,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0908,182*,181.0,129.0,C29 D71 E24 F21 G28 Sa107,73.0,
0498,01.530,moon,bulan,E,buLan /E [b]   +BBA +OYM~ +LBH,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,[b],,,cosmos,noun,,alam dunia,0908,182*,181.0,129.0,C29 D71 E24 F21 G28 Sa107,73.0,
0499,01.540,star,bintang,bituon E,bituon E   +BBA +OYM~ +LBH,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0912,183,285.0,130.0,C30 D72 E25 F22 G29,74.0,152.0
0500,01.730,cloud,awan,Labun E,"Labun E (pagi-pagi, kecil) +OYM~, BBA: sanggal u bayalE, KPG: luungE",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,(pagi-pagi; kecil),,cosmos,noun,,alam dunia,0921,185*,52.0,131.0,C37 D78 E32 F35 G36,80.0,21.0
0500,01.730,cloud,awan,sanggal u bayalE,"Labun E (pagi-pagi, kecil) +OYM~, BBA: sanggal u bayalE, KPG: luungE",Dondo,Bonto' Buaya,120.8379,1.1959,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0921,185*,52.0,131.0,C37 D78 E32 F35 G36,80.0,21.0
0500,01.730,cloud,awan,luungE,"Labun E (pagi-pagi, kecil) +OYM~, BBA: sanggal u bayalE, KPG: luungE",Dondo,Kinapasan/Lakatan,120.868,1.1007,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0921,185*,52.0,131.0,C37 D78 E32 F35 G36,80.0,21.0
0501,01.732,raincloud,awan hitam,Luung E,Luung E   +BBA +OYM~ +LBH +KPG: luung meitom~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,,noun,,alam dunia,,186,226.0,0.0,,,
0501,01.732,raincloud,awan hitam,luung meitom,Luung E   +BBA +OYM~ +LBH +KPG: luung meitom~,Dondo,Kinapasan/Lakatan,120.868,1.1007,,False,,,False,nan,,,,,,noun,,alam dunia,,186,226.0,0.0,,,
0502,01.750,rain,hujan,ujan E,ujan E 'V- 93 RDP2   +BBA +OYM~ +LBH +KPG,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-RDP2      ,,,,cosmos,noun,,alam dunia,0919,190,224.0,133.0,C33 D74 E28 F25 G32,76.0,115.0
0503,01.590,rainbow,pelangi,puLagion,puLagion / puLagian ~   +LBH +BBA KPG: polagian  +OYM~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0923,191,225.0,0.0,,,
0503,01.590,rainbow,pelangi,puLagian       polagian,puLagion / puLagian ~   +LBH +BBA KPG: polagian  +OYM~,Dondo,Kinapasan/Lakatan,120.868,1.1007,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0923,191,225.0,0.0,,,
0504,01.550,lightning,kilat,'ilat E,'ilat E 'V- RDP1 RDP2  93   +BBA +LBH +KPG,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- RDP1 RDP2     ,,,,cosmos,noun,event,alam dunia,0926,189,166.0,135.0,,,
0505,01.560,thunder,"guntur, guruh  ->01.510",golung,golung ~   +BBA +OYM~ +LBH +KPG,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0924,188,318.0,134.0,,,
0506,01.580,storm,"badai, angin ribut",rusa' E,"rusa' E, barat ~",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,event,,0929,,0.0,0.0,,,
0506,01.580,storm,"badai, angin ribut",barat,"rusa' E, barat ~",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,event,,0929,,0.0,0.0,,,
0507,01.585,flood,banjir,buntuL E,buntuL E/buntoL~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0968,,0.0,0.0,,,
0507,01.585,flood,banjir,buntoL,buntuL E/buntoL~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,,,0968,,0.0,0.0,,,
0508,01.450,earthquake,gempa bumi,Lindug E,Lindug E   +BBA +OYM~ +LBH,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,cosmos,noun,event,alam dunia,0927,198,87.0,0.0,,,
0509,01.640,dew,embun,ngoLu,ngoLu,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0920,,0.0,0.0,,,
0510,01.710,air,udara,tanga nu aang E,tanga nu aang E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,0918,,0.0,0.0,,,
0511,01.720,wind,angin,bayaL E         balayE,bayaL E  +LBH +KPG +SLG~ +OYM~ +DLU~ +BBA~ GIO: balayE,Dondo,Gio,121.1257,1.2632,,False,,,False,nan,,,,,cosmos,noun,,alam dunia,0928,192*,359.0,136.0,C38 E33 F36 G37,,191.0
0512,01.740,"fog, mist#",kabut,mangkabu,"LBN: mangkabu, KPG: soyonsom",Dondo,Lambunu,121.0144,0.4557,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0922,187,0.0,132.0,,,54.0
0512,01.740,"fog, mist#",kabut,soyonsom,"LBN: mangkabu, KPG: soyonsom",Dondo,Kinapasan/Lakatan,120.868,1.1007,,True,,,False,nan,,,,,cosmos,noun,,alam dunia,0922,187,0.0,132.0,,,54.0
0513,01.810,fire,api,apiy E,apiy E 'V- 93   +BBA +LBH +KPG [h],Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V-     ,[h],,,,noun,event,alam dunia,0475,209,112.0,143.0,C43 D80 E37 F37 G42,82.0,48.0
0514,01.830,smoke (from fire),asap,oboL,oboL / 'obol E 'V- RDP1 RDP2   +BBA +LBH +OYM~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,alam dunia,0482,210,272.0,145.0,C44 D79 E38 F38 G44,81.0,142.0
0514,01.830,smoke (from fire),asap,'obol E,oboL / 'obol E 'V- RDP1 RDP2   +BBA +LBH +OYM~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V- RDP1 RDP2     ,,,,,noun,,alam dunia,0482,210,272.0,145.0,C44 D79 E38 F38 G44,81.0,142.0
0515,01.840,ashes,abu ->01.213,abu,"abu 'V-   +BBA +OYM~ +LBH, damasa' E ""abu putih""",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-     ,,,,,noun,,alam dunia,0483,211*,10.0,146.0,C45 D81 E39 F39 G45,83.0,4.0
0515,01.840,ashes,abu ->01.213,damasa' E,"abu 'V-   +BBA +OYM~ +LBH, damasa' E ""abu putih""",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,"""abu putih""",,,noun,,alam dunia,0483,211*,10.0,146.0,C45 D81 E39 F39 G45,83.0,4.0
0516,15.440,"sound, noise","bunyi, gaduh",'ati,"'ati me- 'V- (things), ntoLang me-E RDP1 (animate beings)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,me- 'V- ,,(things),,cosmos,noun,,,,,0.0,0.0,,,
0516,15.440,"sound, noise","bunyi, gaduh",ntoLang,"'ati me- 'V- (things), ntoLang me-E RDP1 (animate beings)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,me-E RDP1 ,,(animate beings),,cosmos,noun,,,,,0.0,0.0,,,
0517,01.610,light,cahaya,sahaya,sahaya,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,cosmos,noun,,,,,0.0,0.0,,,
0518,01.630,"shadow, shade",bayang-bayang,LaLang,LaLang   +BBA +LBH,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,,noun,,alam dunia,,215*,255.0,0.0,,,
0519,15.610,colour,warna,bansa,"bansa ~ =08.570, rupa -nyo",Dondo,Malomba,120.4657,0.7766,,False,,,False,=08.570,,,,,cosmos,noun,,,,,0.0,0.0,,,
0519,15.610,colour,warna,rupa,"bansa ~ =08.570, rupa -nyo",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-nyo,,,,cosmos,noun,,,,,0.0,0.0,,,
0520,03.550,chicken,ayam,manu' E,manu' E -onyo   +DLU +OYM~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,-onyo    ,,,,animals,noun,,binatang,0826,110,47.0,0.0,,,
0521,03.540,hen,ayam betina,toína,toína -nyo,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-nyo,,,,animals,noun,,,0828,,0.0,0.0,,,
0522,03.520,"cock, rooster",ayam jantan,bangge,bangge -nyo,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-nyo,,,,animals,noun,,,0830,,0.0,0.0,,,
0523,03.521,fighting cock,ayam sabungan,posabung E,posabung E,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0831,,0.0,0.0,,,
0524,03.522,cock-fighting,menyabung ayam,tampi,tampi më--an mopopo- -in--an,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,më--an mopopo- -in--an,,,,animals,noun,action,,0832,,0.0,0.0,,,
0525,05.970,egg (chicken),telur (ayam),intolug E       intolugE,intolug E   +BBA~  +OYM~ DLU: intolugE/ontulugE BOD: intolu~,Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,,,,,food,noun,,binatang,0790,112,91.0,98.0,C54 D32 E46 F46 G52,33.0,38.0
0525,05.970,egg (chicken),telur (ayam),ontulugE  intolu,intolug E   +BBA~  +OYM~ DLU: intolugE/ontulugE BOD: intolu~,Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,food,noun,,binatang,0790,112,91.0,98.0,C54 D32 E46 F46 G52,33.0,38.0
0526,03.555,brood,eram  mengeram,ogob,ogob / 'ogob moN-E in--an~ no--i~ RDP1 RDP2 93,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,tr,action,,0792,,0.0,0.0,,,
0526,03.555,brood,eram  mengeram,'ogob,ogob / 'ogob moN-E in--an~ no--i~ RDP1 RDP2 93,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,moN-E in--an no--i RDP1 RDP2 93,,,,animals,tr,action,,0792,,0.0,0.0,,,
0527,03.556,hatch,tetas  menetas,poso,poso mëN-  -mo no--i  -in--an me-~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,mëN-  -mo no--i  -in--an me-,,,,animals,intr,action,,0793,,0.0,0.0,,,
0528,03.581,bird,burung,màmanu' E,màmanu' E   +DLU +BBA~ +OYM~ +BOD: manumanu'~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,animals,noun,,binatang,0844,108,20.0,97.0,C52 D19 E45 F45 G51,20.0,12.0
0528,03.581,bird,burung,manumanu',màmanu' E   +DLU +BBA~ +OYM~ +BOD: manumanu'~,Dondo,Boangin,120.3017,0.84,,False,,,False,nan,,,,,animals,noun,,binatang,0844,108,20.0,97.0,C52 D19 E45 F45 G51,20.0,12.0
0530,03.582,seagull,burung camar,siLopun,siLopun,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,,,0.0,0.0,,,
0530b,03.585,hawk,elang,angkang E,angkang E 'V- 93,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- 93,,,,animals,noun,,,0841a,,0.0,0.0,,,
0530c,03.584,heron,bangau,tamba'o,"tamba'o, banggoL E  (hitam)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0840,,0.0,0.0,,,
0530c,03.584,heron,bangau,banggoL E,"tamba'o, banggoL E  (hitam)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,(hitam),,animals,noun,,,0840,,0.0,0.0,,,
0531,03.586,crow,burung gagak,paa' E,paa' E   +DLU +BBA~ +OYM~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,animals,noun,,binatang,0825,109,64.0,0.0,,,
0532,03.593,owl,burung hantu,pëmanu'on,pëmanu'on,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0842,,0.0,0.0,,,
0533,03.588,pigeon,burung merpati,marapati,marapati,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0824,,0.0,0.0,,,
0533a,03.589,wood pigeon,tekukur,togou,togou,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0824a,,0.0,0.0,,,
0534,03.594,parrot,burung nuri,oLoe,"oLoe (kecil, banyak warna) 'V- 93",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- 93,,(kecil; banyak warna),,animals,noun,,,0834,,0.0,0.0,,,
0534a,03.598,bird species,jenis burung,aLangag E,"aLangag E  'V- 93 ""kakatua hijau, mulut hitam"", maunsut E  ""kakatua hijau, kecil, mulut merah""",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,"'V-""kakatua hijau",,,,animals,noun,,,0835,,0.0,0.0,,,
0534a,03.598,bird species,jenis burung,"mulut hitam""","aLangag E  'V- 93 ""kakatua hijau, mulut hitam"", maunsut E  ""kakatua hijau, kecil, mulut merah""",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0835,,0.0,0.0,,,
0534a,03.598,bird species,jenis burung,"maunsut E  ""kakatua hijau","aLangag E  'V- 93 ""kakatua hijau, mulut hitam"", maunsut E  ""kakatua hijau, kecil, mulut merah""",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0835,,0.0,0.0,,,
0534a,03.598,bird species,jenis burung,kecil,"aLangag E  'V- 93 ""kakatua hijau, mulut hitam"", maunsut E  ""kakatua hijau, kecil, mulut merah""",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0835,,0.0,0.0,,,
0534a,03.598,bird species,jenis burung,"mulut merah""","aLangag E  'V- 93 ""kakatua hijau, mulut hitam"", maunsut E  ""kakatua hijau, kecil, mulut merah""",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0835,,0.0,0.0,,,
0534b,03.595,cockatoo,kakatua,'ayas E,'ayas E (putih) 'V- 93,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,'V- 93,,(putih),,animals,noun,,,,,0.0,0.0,,,
0535,03.587,"sparrow, rice bird",pipit,dii' E,"dii' E, pimpiniso' E ""burung gereja"", tënsi  (very small, size of a thumb)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0837,,0.0,0.0,,,
0535,03.587,"sparrow, rice bird",pipit,pimpiniso' E,"dii' E, pimpiniso' E ""burung gereja"", tënsi  (very small, size of a thumb)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,"""burung gereja""",,animals,noun,,,0837,,0.0,0.0,,,
0535,03.587,"sparrow, rice bird",pipit,tënsi,"dii' E, pimpiniso' E ""burung gereja"", tënsi  (very small, size of a thumb)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,(very small; size of a thumb),,animals,noun,,,0837,,0.0,0.0,,,
0536,04.392,wing,sayap,api,api / 'api -nyo 93  +BOD~ DLU: 'a'api -nyo  +KPG +BBA~ +OYM~,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,binatang,0786,111,361.0,100.0,,,192.0
0536,04.392,wing,sayap,'api,api / 'api -nyo 93  +BOD~ DLU: 'a'api -nyo  +KPG +BBA~ +OYM~,Dondo,Dulu/Lakatan,120.84,1.0944,,False,,,False,nan,-nyo   'a'api -nyo    ,,,,animals,noun,,binatang,0786,111,361.0,100.0,,,192.0
0537,04.241,"bill, beak",paruh,ngunju,ngunju -nyo  +SKT,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-nyo  ,,,,animals,noun,,,0785,,0.0,0.0,,,
0538,04.393,feather,bulu (ayam/burung),buo' E,buo' E/buo -nyo/-onyo,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,binatang,0787,113,107.0,99.0,C53 D35,36.0,45.0
0538,04.393,feather,bulu (ayam/burung),buo,buo' E/buo -nyo/-onyo,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-nyo,,,,animals,noun,,binatang,0787,113,107.0,99.0,C53 D35,36.0,45.0
0538,04.393,feather,bulu (ayam/burung),,buo' E/buo -nyo/-onyo,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,-onyo,,,,animals,noun,,binatang,0787,113,107.0,99.0,C53 D35,36.0,45.0
0539,03.580,nest,sarang,jimun E,jimun E  +SKT,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0789,,0.0,0.0,,,
0540,03.592,bat (small),keluang,Lopi      lolopi,Lopi   +DLU +OYM~ KPG: lolopi  +BBA~ +BOD~,Dondo,Kinapasan/Lakatan,120.868,1.1007,,False,,,False,nan,,,,,animals,noun,,binatang,0847,118*,0.0,0.0,,,
0541,03.591,bat (big),kelelawar,pani'i,pani'i   +DLU +KPG +BBA~ +OYM~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,animals,noun,,binatang,0846,117*,0.0,0.0,C56 E48 F48 G54,,
0542,03.650,fish,ikan,i'an E,i'an E 'V- 93   +DLU +BBA~ +OYM~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-     ,,,,food,noun,,binatang,0541,132,113.0,111.0,C51 D18 E44 F44 G50,19.0,49.0
0543,03.666,eel,ikan belut,tuping E,"tuping E (sungai)   +DLU +BBA~ +OYM~ +BOD~, dondoLos (sawah)",Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,(sungai),,animals,noun,,binatang,0865,135*,90.0,0.0,,,
0543,03.666,eel,ikan belut,dondoLos,"tuping E (sungai)   +DLU +BBA~ +OYM~ +BOD~, dondoLos (sawah)",Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,(sawah),,animals,noun,,binatang,0865,135*,90.0,0.0,,,
0544,03.661,shark,ikan hiu,mangiban,mangiban,Dondo,Malomba,120.4657,0.7766,,True,,,False,nan,,,,,animals,noun,,,0863,,0.0,0.0,,,
0545,03.654,fish gills,insang,ansang E,ansang E [h] 'V- 93   +DLU +BBA~ +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,'V-    ,[h],,,animals,noun,,binatang,,134,0.0,0.0,,,
0546,03.652,fin (dorsal),sirip,soLinsing,soLinsing +BOD~,Dondo,Malomba,120.4657,0.7766,,False,,,False,nan,,,,,animals,noun,,,,,0.0,0.0,,,
