NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0746a,01.891,"ember, live coal",bara,"masih merah""","tutug nedi'i ->01.864, naayo ""api mau mati, masih merah""",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,farming,noun,,buatan manusia,0984a,,0.0,0.0,,,
0747,01.864,"put on (light), ignite",nyalakan  menyalakan (sinar),pedi'i,"pedi'i  -a' M- moN%p- ni-   mompedi'i ilo (ilo ""sinar"")",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,-a' M- moN%p- ni-   mompedi'i ilo ,,"(ilo ""sinar"")",,household,tr,action,,0485,,0.0,0.0,,,
0748,05.120,food,makanan,Sidole,"SDL/TPD: penginanang, SDL/TPD: aniong  p33",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0534,,0.0,0.0,,,
0748,05.120,food,makanan,penginanang,"SDL/TPD: penginanang, SDL/TPD: aniong  p33",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0534,,0.0,0.0,,,
0748,05.120,food,makanan,+SDL,"SDL/TPD: penginanang, SDL/TPD: aniong  p33",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0534,,0.0,0.0,,,
0748,05.120,food,makanan,aniong,"SDL/TPD: penginanang, SDL/TPD: aniong  p33",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0534,,0.0,0.0,,,
0748a,05.125,"provisions, cold food","perbekalan, makanan yg dingin",Sidole,"SDL/TPD: bolug  ""nasi dingin"" p33",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0534a,,0.0,0.0,Z5.12A provisions perbekalan,,
0748a,05.125,"provisions, cold food","perbekalan, makanan yg dingin",bolug,"SDL/TPD: bolug  ""nasi dingin"" p33",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,"""nasi dingin""",,food,noun,,,0534a,,0.0,0.0,Z5.12A provisions perbekalan,,
0749,05.420,breakfast,sarapan pagi,Sidole,SDL/TPD: onda me- =15.850 p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,kebiasaan,,480,33.0,0.0,,,
0749,05.420,breakfast,sarapan pagi,onda,SDL/TPD: onda me- =15.850 p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,=15.850,me-  ,,,,food,noun,,kebiasaan,,480,33.0,0.0,,,
0750,05.810,salt,garam,Sidole,"SDL/TPD: gara  p36, bule [b] (laut) p21",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,alam dunia,0563,199,245.0,125.0,C170 E156 F154 G166,,125.0
0750,05.810,salt,garam,gara,"SDL/TPD: gara  p36, bule [b] (laut) p21",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,alam dunia,0563,199,245.0,125.0,C170 E156 F154 G166,,125.0
0750,05.810,salt,garam,bule,"SDL/TPD: gara  p36, bule [b] (laut) p21",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,[b],(laut),,food,noun,,alam dunia,0563,199,245.0,125.0,C170 E156 F154 G166,,125.0
0751,05.850,sugar,gula,gola,gola -nyo  p26 +SDL/TPD p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,-nyo   ,,,,food,noun,,alam dunia,0701,200,0.0,0.0,C171 E156 F155 G167,,
0751,05.850,sugar,gula,TPD,gola -nyo  p26 +SDL/TPD p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,alam dunia,0701,200,0.0,0.0,C171 E156 F155 G167,,
0752,05.717,coconut pulp,ampas (kelapa),Sidole,SDL/TPD: tulas  p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0564,,0.0,0.0,Ka 201,,
0752,05.717,coconut pulp,ampas (kelapa),tulas,SDL/TPD: tulas  p36,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0564,,0.0,0.0,Ka 201,,
0753,05.555,rice porridge,bubur nasi,Sidole,"SDL/TPD: juu  moN- ""berbubur""  p35",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0556,,0.0,0.0,,,
0753,05.555,rice porridge,bubur nasi,juu,"SDL/TPD: juu  moN- ""berbubur""  p35",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,moN-   ,,"""berbubur""",,food,noun,,,0556,,0.0,0.0,,,
0754,05.554,sago porridge,bubur sagu,Sidole,"SDL/TPD: mbio  p35, SDL/TPD: cindolo   p35",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0558,,0.0,0.0,,,
0754,05.554,sago porridge,bubur sagu,mbio,"SDL/TPD: mbio  p35, SDL/TPD: cindolo   p35",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0558,,0.0,0.0,,,
0754,05.554,sago porridge,bubur sagu,+SDL,"SDL/TPD: mbio  p35, SDL/TPD: cindolo   p35",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0558,,0.0,0.0,,,
0754,05.554,sago porridge,bubur sagu,cindolo,"SDL/TPD: mbio  p35, SDL/TPD: cindolo   p35",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0558,,0.0,0.0,,,
0755,05.515,sago baked,sagu bakar,Sidole,SDL/TPD: dangoy moN-~ -ang~ mo-  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0559,,0.0,0.0,,,
0755,05.515,sago baked,sagu bakar,dangoy,SDL/TPD: dangoy moN-~ -ang~ mo-  p35,Ampi,Tanampedagi,120.0116,-0.4904,,False,,,False,nan,moN- -ang mo-  ,,,,food,noun,,,0559,,0.0,0.0,,,
0756,05.552,sago flour,tepung sagu,Sidole,SDL/TPD: labu -nyo [b]  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0557,,0.0,0.0,,,
0756,05.552,sago flour,tepung sagu,labu,SDL/TPD: labu -nyo [b]  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nyo   ,[b],,,food,noun,,,0557,,0.0,0.0,,,
0757,05.612,dried meat,dendeng,Sidole,SDL/TPD: topa -nyo  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0540,,0.0,0.0,,,
0757,05.612,dried meat,dendeng,topa,SDL/TPD: topa -nyo  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nyo  ,,,,food,noun,,,0540,,0.0,0.0,,,
0758,05.971,egg yolk,kuning telur ->15.690,lili nu golau,lili nu golau  TPD: gulau   p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,,,0.0,0.0,,,
0758,05.971,egg yolk,kuning telur ->15.690,gulau,lili nu golau  TPD: gulau   p36,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,,,0.0,0.0,,,
0760,05.820,chili,cabai,Sidole,SDL/TPD: marisa   p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,plants,noun,,,0690,,0.0,0.0,,,
0760,05.820,chili,cabai,marisa,SDL/TPD: marisa   p36,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,plants,noun,,,0690,,0.0,0.0,,,
0761a,05.815,saffron,kunyit,Sidole,SDL/TPD: unit  p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,,,0.0,0.0,,,
0761a,05.815,saffron,kunyit,unit,SDL/TPD: unit  p36,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,,,0.0,0.0,,,
0762,05.415,side dish,lauk-pauk,Sidole,"SDL/TPD: anes (ikan) p35, SDL/TPD: posilaulau (sayuran)  p35",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0536,,0.0,0.0,,,
0762,05.415,side dish,lauk-pauk,anes,"SDL/TPD: anes (ikan) p35, SDL/TPD: posilaulau (sayuran)  p35",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,(ikan),,food,noun,,,0536,,0.0,0.0,,,
0762,05.415,side dish,lauk-pauk,+SDL,"SDL/TPD: anes (ikan) p35, SDL/TPD: posilaulau (sayuran)  p35",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0536,,0.0,0.0,,,
0762,05.415,side dish,lauk-pauk,posilaulau,"SDL/TPD: anes (ikan) p35, SDL/TPD: posilaulau (sayuran)  p35",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,(sayuran),,food,noun,,,0536,,0.0,0.0,,,
0763,05.840,honey,madu,Sidole,SDL/TPD: manisan  p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0876,,0.0,0.0,,,
0763,05.840,honey,madu,manisan,SDL/TPD: manisan  p36,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0876,,0.0,0.0,,,
0764,05.790,oil,minyak,Sidole,"SDL/TPD: latab, SDL/TPD: minya  ~ p36",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0766,,0.0,0.0,,,
0764,05.790,oil,minyak,latab,"SDL/TPD: latab, SDL/TPD: minya  ~ p36",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0766,,0.0,0.0,,,
0764,05.790,oil,minyak,+SDL,"SDL/TPD: latab, SDL/TPD: minya  ~ p36",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0766,,0.0,0.0,,,
0764,05.790,oil,minyak,minya,"SDL/TPD: latab, SDL/TPD: minya  ~ p36",Ampi,Tanampedagi,120.0116,-0.4904,,False,,,False,nan,,,,,food,noun,,,0766,,0.0,0.0,,,
0765,05.650,vegetables,sayuran,Sidole,SDL/TPD: utang  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,0537,,0.0,0.0,,,
0765,05.650,vegetables,sayuran,utang,SDL/TPD: utang  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,0537,,0.0,0.0,,,
0766,05.640,"soup, broth","sup, sop",Sidole,SDL/TPD: sup  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,,,,0.0,0.0,,,
0766,05.640,"soup, broth","sup, sop",sup,SDL/TPD: sup  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,noun,,,,,0.0,0.0,,,
0767,05.920,palm wine,"tuak, saguer",Sidole,SDL/TPD: tua -nyo  p36,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,noun,,buatan manusia,,252*,360.0,0.0,,,
0767,05.920,palm wine,"tuak, saguer",tua,SDL/TPD: tua -nyo  p36,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,-nyo  ,,,,food,noun,,buatan manusia,,252*,360.0,0.0,,,
0770a,05.491,mix,campur  mencampur,Sidole,SDL/TPD: galot moN- -i ni-~ popo- mopopo-  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,,,0.0,0.0,,,
0770a,05.491,mix,campur  mencampur,galot,SDL/TPD: galot moN- -i ni-~ popo- mopopo-  p35,Ampi,Tanampedagi,120.0116,-0.4904,,False,,,False,nan,moN- -i ni- popo- mopopo-  ,,,,food,tr,action,,,,0.0,0.0,,,
0771,05.562,pound (rice),tumbuk  menumbuk   ->09.110,Sidole,SDL/TPD: pombayu M- -ang  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0552,,220.0,93.0,C169 E154 F153 G165,,
0771,05.562,pound (rice),tumbuk  menumbuk   ->09.110,pombayu,SDL/TPD: pombayu M- -ang  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,M- -ang  ,,,,food,tr,action,,0552,,220.0,93.0,C169 E154 F153 G165,,
0772,05.560,grind,giling  menggiling,Sidole,SDL/TPD: giling moN- ni-~  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0555,,0.0,0.0,,,
0772,05.560,grind,giling  menggiling,giling,SDL/TPD: giling moN- ni-~  p35,Ampi,Tanampedagi,120.0116,-0.4904,,False,,,False,nan,moN- ni-  ,,,,food,tr,action,,0555,,0.0,0.0,,,
0774,05.210,cook,masak  memasak,pogabu,pogabu [b] M- ni- ni--a' p34 +SDL/TPD,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,M- ni- ni--a'  ,[b],,,food,intr / tr,proc / act,kata kerja,,387*,57.0,39.0,Ka202 Sa28,,
0774,05.210,cook,masak  memasak,Tanampedagi,pogabu [b] M- ni- ni--a' p34 +SDL/TPD,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,intr / tr,proc / act,kata kerja,,387*,57.0,39.0,Ka202 Sa28,,
0775,05.221,boil(ing) (of water),didih  mendidih,Sidole,"SDL/TPD: lumua me- pepe-, SDL/TPD: jumpa me- (K)  p34",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,,intr,event,kata kerja,,388*,30.0,0.0,,,
0775,05.221,boil(ing) (of water),didih  mendidih,lumua,"SDL/TPD: lumua me- pepe-, SDL/TPD: jumpa me- (K)  p34",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,me- pepe-,,,,,intr,event,kata kerja,,388*,30.0,0.0,,,
0775,05.221,boil(ing) (of water),didih  mendidih,+SDL,"SDL/TPD: lumua me- pepe-, SDL/TPD: jumpa me- (K)  p34",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,,intr,event,kata kerja,,388*,30.0,0.0,,,
0775,05.221,boil(ing) (of water),didih  mendidih,jumpa,"SDL/TPD: lumua me- pepe-, SDL/TPD: jumpa me- (K)  p34",Ampi,Tanampedagi,120.0116,-0.4904,,True,,(K),False,nan,me-   ,,,,,intr,event,kata kerja,,388*,30.0,0.0,,,
0776,05.240,bake,bakar membakar,tunu,tunu moN%t- -i  moN%t--i -a'~ ni-/i--ang  +SDL/TPD  p34 p8,Ampi,Ampibabo,120.0659,-0.4526,,False,,,False,nan,moN%t- -i  moN%t--i -a' ni-/i--ang  ,,,,food,tr,action,,0531,,0.0,0.0,,,
0776,05.240,bake,bakar membakar,TPD,tunu moN%t- -i  moN%t--i -a'~ ni-/i--ang  +SDL/TPD  p34 p8,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0531,,0.0,0.0,,,
0778,05.225,steam,kukus  mengukus,Sidole,SDL/TPD: kukus mo--an p34,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0527,,0.0,0.0,,,
0778,05.225,steam,kukus  mengukus,kukus,SDL/TPD: kukus mo--an p34,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,mo--an ,,,,food,tr,action,,0527,,0.0,0.0,,,
0779,05.216,cook in bamboo container (sticky rice),lemang  melemang (nasi pulut),Sidole,"SDL/TPD: tobol moN- ni-/i-  p34, SDL/TPD: pae pulu ""nasi pulut""",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0525,,0.0,0.0,,,
0779,05.216,cook in bamboo container (sticky rice),lemang  melemang (nasi pulut),tobol,"SDL/TPD: tobol moN- ni-/i-  p34, SDL/TPD: pae pulu ""nasi pulut""",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,moN- ni-/i-  ,,,,food,tr,action,,0525,,0.0,0.0,,,
0779,05.216,cook in bamboo container (sticky rice),lemang  melemang (nasi pulut),+SDL,"SDL/TPD: tobol moN- ni-/i-  p34, SDL/TPD: pae pulu ""nasi pulut""",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0525,,0.0,0.0,,,
0779,05.216,cook in bamboo container (sticky rice),lemang  melemang (nasi pulut),pae pulu,"SDL/TPD: tobol moN- ni-/i-  p34, SDL/TPD: pae pulu ""nasi pulut""",Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,"""nasi pulut""",,food,tr,action,,0525,,0.0,0.0,,,
0779a,05.215,cook in bamboo container,lemang  melemang #merge?#,Sidole,SDL/TPD: tumbang i--ang moN-  p34,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0525a,,0.0,0.0,,,
0779a,05.215,cook in bamboo container,lemang  melemang #merge?#,tumbang,SDL/TPD: tumbang i--ang moN-  p34,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,i--ang moN-  ,,,,food,tr,action,,0525a,,0.0,0.0,,,
0780,05.121,"done, cooked",masak,Sidole,SDL/TPD: soga mV- -mo,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,household,stative,state,,0532,,0.0,0.0,,,
0780,05.121,"done, cooked",masak,soga,SDL/TPD: soga mV- -mo,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,mV- -mo,,,,household,stative,state,,0532,,0.0,0.0,,,
0781,05.232,"grill, roast",panggang,Sidole,SDL/TPD:  tapa ni-/i--ang moN- p34,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0530,,0.0,0.0,,,
0781,05.232,"grill, roast",panggang,tapa,SDL/TPD:  tapa ni-/i--ang moN- p34,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,ni-/i--ang moN- ,,,,food,tr,action,,0530,,0.0,0.0,,,
0782,05.220,"boil, cook (in pot/water)",rebus  merebus,ja'ang,ja'ang moN- ni-/i-  SDL/TPD: jaang  p34,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,moN- ni-/i-  SDL,,,,food,tr,action,,0526,,0.0,0.0,,,
0782,05.220,"boil, cook (in pot/water)",rebus  merebus,jaang,ja'ang moN- ni-/i-  SDL/TPD: jaang  p34,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,food,tr,action,,0526,,0.0,0.0,,,
0782a,05.230,fry,goreng  menggoreng,Sidole,SDL/TPD: salag moN- ni-/i- p34,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,food,tr,action,,0528,,0.0,0.0,,,
0782a,05.230,fry,goreng  menggoreng,salag,SDL/TPD: salag moN- ni-/i- p34,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,moN- ni-/i- ,,,,food,tr,action,,0528,,0.0,0.0,,,
0787,20.520,"fish hook, to fish with a line","mata kail, pancing",giol,giol i-  p25,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,i-  ,,,,farming,noun,,,,,0.0,0.0,,,
0794,10.852,paddle,kayuh  mengayuh  ->08.220,'aug,'aug i- moN%k- p40 SDL/TPD: aug,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,i- moN%k-  SDL,,,,farming,intr,action,,1042,,0.0,0.0,,,
0794,10.852,paddle,kayuh  mengayuh  ->08.220,aug,'aug i- moN%k- p40 SDL/TPD: aug,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,farming,intr,action,,1042,,0.0,0.0,,,
0806,08.130,"garden, dry rice/corn field","kebun, ladang",jo'ong,"jo'ong  p24 p8, SDL: megagaad ""berkebung, mencari""",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,farming,noun,,,0653/655,254*,300.0,0.0,Z8.12 swidden (field) dry,,
0806,08.130,"garden, dry rice/corn field","kebun, ladang","megagaad ""berkebung","jo'ong  p24 p8, SDL: megagaad ""berkebung, mencari""",Ampi,Sidole,120.0356,-0.4768,,True,,,False,nan,,,,,farming,noun,,,0653/655,254*,300.0,0.0,Z8.12 swidden (field) dry,,
0806,08.130,"garden, dry rice/corn field","kebun, ladang","mencari""","jo'ong  p24 p8, SDL: megagaad ""berkebung, mencari""",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,farming,noun,,,0653/655,254*,300.0,0.0,Z8.12 swidden (field) dry,,
0810,01.851,burn (field),bakar  membakar (kebun) ->08.150,papi,papi moN- -i ni--ang,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,moN- -i ni--ang,,,,,tr,action,kata kerja,1276,405*,35.0,144.0,C48 D97 E41 F41 G43,,19.0
0811,01.852,burn (intr.),sedang terbakar (intr.),papi,papi ma--ang,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,ma--ang,,,,,intr,event,,1277,,0.0,0.0,,,
0812,08.531,plant,tanam  menanam,tuda,tuda -i moN- p24f,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,-i moN- ,,,,farming,tr,action,kata kerja,0665,406*,219.0,84.0,,,
0813,12.530,grow,tumbuh    ->08.530#->?#,tubu,"tubu me- [b], sombag mV- ""tanaman subur""  p43",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,me- ,[b],,,,intr,process,kata kerja,1078,407,0.0,86.0,,,
0813,12.530,grow,tumbuh    ->08.530#->?#,sombag,"tubu me- [b], sombag mV- ""tanaman subur""  p43",Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,mV-   ,,"""tanaman subur""",,,intr,process,kata kerja,1078,407,0.0,86.0,,,
0837,05.580,"mortar, rice pounder#",lesung,nenju   +SDL,nenju p26  SDL/TPD: nonju  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,household,noun,,buatan manusia,0550,235,183.0,0.0,C167 E152 F151 G163,,
0837,05.580,"mortar, rice pounder#",lesung,nonju,nenju p26  SDL/TPD: nonju  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,household,noun,,buatan manusia,0550,235,183.0,0.0,C167 E152 F151 G163,,
0839,05.590,"pounder, pestle (rice)","alu, penumbuk",Sidole,SDL/TPD: popombayu  =05.562  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,household,noun,,buatan manusia,0551,236,215.0,0.0,C168 E153 F152 G164,,
0839,05.590,"pounder, pestle (rice)","alu, penumbuk",popombayu,SDL/TPD: popombayu  =05.562  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,=05.562,,,,,household,noun,,buatan manusia,0551,236,215.0,0.0,C168 E153 F152 G164,,
0841a,05.470,"sieve, filter","saringan, ayakan",Sidole,SDL/TPD: titisan (kelapa)  p35,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,,noun,action<,,,,0.0,0.0,,,
0841a,05.470,"sieve, filter","saringan, ayakan",titisan,SDL/TPD: titisan (kelapa)  p35,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,(kelapa),,,noun,action<,,,,0.0,0.0,,,
0842,09.230,knife,pisau,lading,lading  p21,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,household,noun,,buatan manusia,0505,237*,0.0,0.0,C165 E150 F149 G161,,
0844,09.232,"machete, chopper#",parang,sinangge,sinangge  p25,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,household,noun,,buatan manusia,0506,238,0.0,0.0,C166 E151 F150 G162 Z5.38A,,
0848,09.221,cut down,tebang  menebang,tobong,tobong moN- p27,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,moN- ,,,,farming,tr,action,,0738,,0.0,0.0,,,
0850,09.220,"cut (wood, across grain)",potong  memotong (kayu),toto,toto moN- ni-~ ni--ang~   p27,Ampi,Ampibabo,120.0659,-0.4526,,False,,,False,nan,moN- ni- ni--ang   ,,,,,tr,action,kata kerja,1247,385*,66.0,78.0,,,25.0
0850a,09.260,break (stick)  #alte 1048#,patah  mematahkan (tongkat),'olog,'olog moN- i- mV-  p40 SDL/TPD: olog,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,moN- i- mV-   SDL,,,,,tr,action,,1253,,0.0,0.0,,,
0850a,09.260,break (stick)  #alte 1048#,patah  mematahkan (tongkat),olog,'olog moN- i- mV-  p40 SDL/TPD: olog,Ampi,Tanampedagi,120.0116,-0.4904,,True,,,False,nan,,,,,,tr,action,,1253,,0.0,0.0,,,
0854,20.610,hunt (for game),buru  berburu  ->03.610,asu,asu mo-  -mo  p19,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,mo-  -mo  ,,,,farming,tr,action,kata kerja,0855,430,146.0,69.0,,,75.0
0865,06.350,sew,jahit  menjahit,jaung,jaung ni- ni--a' p27,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,ni- ni--a' ,,,,household,tr,action,kata kerja,1006,440,254.0,67.0,,,132.0
0911,11.810,buy,beli  membeli ->11.870,oli,oli moN- ni-~ -a'  me--ang p29 pong--ang p30 +SDL,Ampi,Ampibabo,120.0659,-0.4526,,False,,,False,nan,moN- ni- -a'  me--ang  pong--ang  ,,,,culture,tr,action,kata kerja,1010,443,39.0,91.0,,,
0912,11.820,sell,jual  menjual ->11.845,pobalu',pobalu' M- ni- -ang~ p30 +SDL,Ampi,Ampibabo,120.0659,-0.4526,,False,,,False,nan,M- ni- -ang  ,,,,culture,tr,action,kata kerja,1016,444,252.0,0.0,,,
0913,11.650,pay,bayar  membayar,bayar,bayar moN- -i maN--i ni--i~ -a'~ -ang~ +SDL,Ampi,Ampibabo,120.0659,-0.4526,,False,,,False,nan,moN- -i maN--i ni--i -a' -ang ,,,,culture,tr,action,kata kerja,1015,445,211.0,0.0,,,
0915,11.870,price,harga ->11.810,oli u=,oli u=  -nyo  +SDL,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,-nyo  ,,,,culture,noun,,,1007,,0.0,0.0,,,
0916,11.890,cheap,murah,sempo,sempo ma- nipa'a- -mo  +SDL,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,ma- nipa'a- -mo  ,,,,culture,stative,state,,1012,,0.0,0.0,,,
0917,11.880,"expensive, dear",mahal,suli',suli' ma- nipa'a- -omo  +SDL  p31,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,ma- nipa'a- -omo    ,,,,culture,stative,state,,1011,,0.0,0.0,,,
0918,11.837,loss,rugi,rugi,rugi/rugi' ma-  -mo/-omo +SDL,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,,,,,culture,noun,,,1009,,0.0,0.0,,,
0918,11.837,loss,rugi,rugi',rugi/rugi' ma-  -mo/-omo +SDL,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,ma-  -mo,,,,culture,noun,,,1009,,0.0,0.0,,,
0918,11.837,loss,rugi,,rugi/rugi' ma-  -mo/-omo +SDL,Ampi,Ampibabo,120.0659,-0.4526,,True,,,False,nan,-omo ,,,,culture,noun,,,1009,,0.0,0.0,,,
