NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0512,01.740,"fog, mist#",kabut,kabu,"=1.604, gawu mo-  DMB: kabu mV-",Dampelas,Dampla in Bangkir,120.2287,0.7803,,True,,,False,nan,mV-,,,,cosmos,noun,,alam dunia,0922,187,0.0,132.0,,,54.0
0512a,01.745,early morning mist in mountains,halimun pagi,hangus,hangus mV- 93/20,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,mV- ,,,,cosmos,noun,,alam dunia,,,0.0,0.0,,,
0513,01.810,fire,api,api,api [w] 93/7  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,[w],,,,noun,event,alam dunia,0475,209,112.0,143.0,C43 D80 E37 F37 G42,82.0,48.0
0514,01.830,smoke (from fire),asap,obol,obol [w] mo-  ni--i  93/20  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,mo-  ni--i    ,[w],,,,noun,,alam dunia,0482,210,272.0,145.0,C44 D79 E38 F38 G44,81.0,142.0
0515,01.840,ashes,abu ->01.213,abu,abu [w] 93/14  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,[w],,,,noun,,alam dunia,0483,211*,10.0,146.0,C45 D81 E39 F39 G45,83.0,4.0
0516,15.440,"sound, noise","bunyi, gaduh",ngaar,ngaar  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,,,,0.0,0.0,,,
0517,01.610,light,cahaya,ntena,"ntena, sindo -nya (lampu)",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,,,,0.0,0.0,,,
0517,01.610,light,cahaya,sindo,"ntena, sindo -nya (lampu)",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,-nya ,,(lampu),,cosmos,noun,,,,,0.0,0.0,,,
0518,01.630,"shadow, shade",bayang-bayang,'alimbayung,'alimbayung RDP  93/14  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,RDP    ,,,,,noun,,alam dunia,,215*,255.0,0.0,,,
0519,15.610,colour,warna,liio,liio,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,cosmos,noun,,,,,0.0,0.0,,,
0520,03.550,chicken,ayam,manu',manu' -unya  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,-unya  ,,,,animals,noun,,binatang,0826,110,47.0,0.0,,,
0521,03.540,hen,ayam betina,manu' bengkel,manu' bengkel,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,,0828,,0.0,0.0,,,
0522,03.520,"cock, rooster",ayam jantan,manu' langkai,"manu' langkai, tonding  ""cocks comb"" p49",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,,0830,,0.0,0.0,,,
0522,03.520,"cock, rooster",ayam jantan,tonding,"manu' langkai, tonding  ""cocks comb"" p49",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,"""cocks comb""",,animals,noun,,,0830,,0.0,0.0,,,
0522a,03.525,rooster: hermaphrodite (female feathers),ayam banci,bayas A,bayas A  93/d,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,,,,0.0,0.0,,,
0524,03.522,cock-fighting,menyabung ayam,tada',tada' p2 hon- mohon- popohon- mehon--an~ -omo p49 p145 93/p,Dampelas,Talaga,119.8558,0.1985,,False,,,False,nan,hon- mohon- popohon- mehon--an -omo   ,,,,animals,noun,action,,0832,,0.0,0.0,,,
0525,05.970,egg (chicken),telur (ayam),intolu,intolu me- p144 93/18 93/23  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,me-     ,,,,food,noun,,binatang,0790,112,91.0,98.0,C54 D32 E46 F46 G52,33.0,38.0
0526,03.555,brood,eram  mengeram,ogob,ogob moN-/N- ngongogob mosiogoogobi 93/p,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,moN-/N- ngongogob mosiogoogobi ,,,,animals,tr,action,,0792,,0.0,0.0,,,
0527,03.556,hatch,tetas  menetas,poso,poso  moN%p-/meN%p- [1. nimposo]  (this derivation only for chicken)#  =09.262 p145 93/6,Dampelas,Talaga,119.8558,0.1985,,True,,,False,=09.262,moN%p-/meN%p-   #    ,[1. nimposo],(this derivation only for chicken),,animals,intr,action,,0793,,0.0,0.0,,,
0528,03.581,bird,burung,mamanu',mamanu'   DMB: manumanu',Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,binatang,0844,108,20.0,97.0,C52 D19 E45 F45 G51,20.0,12.0
0528,03.581,bird,burung,manumanu',mamanu'   DMB: manumanu',Dampelas,Dampla in Bangkir,120.2287,0.7803,,True,,,False,nan,,,,,animals,noun,,binatang,0844,108,20.0,97.0,C52 D19 E45 F45 G51,20.0,12.0
0530,03.582,seagull,burung camar,'araras,'araras p145y *w 93/20,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,*w,,,animals,noun,,,,,0.0,0.0,,,
0530a,03.583,species of seagull in ricefield,sejenis burung camar di sawah,buriis I,SYG: buriis I   p146,Dampelas,Sioyong,119.8994,0.2161,,True,,,False,nan,,,,,animals,noun,,,,,0.0,0.0,,,
0530b,03.585,hawk,elang,wayang,"wayang, tamaningking p144",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,,0841a,,0.0,0.0,,,
0530b,03.585,hawk,elang,tamaningking,"wayang, tamaningking p144",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,,0841a,,0.0,0.0,,,
0530c,03.584,heron,bangau,tamba'o,SYG: tamba'o  p146,Dampelas,Sioyong,119.8994,0.2161,,True,,,False,nan,,,,,animals,noun,,,0840,,0.0,0.0,,,
0531,03.586,crow,burung gagak,olongkaa,olongkaa  p145y  +DMB,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,binatang,0825,109,64.0,0.0,,,
0532,03.593,owl,burung hantu,'ala'ian,"'ala'ian  SYG: 'ëlë'ian me- ""menyurpai b. hantu""  p145 *w 93/21",Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,,0842,,0.0,0.0,,,
0532,03.593,owl,burung hantu,'ëlë'ian,"'ala'ian  SYG: 'ëlë'ian me- ""menyurpai b. hantu""  p145 *w 93/21",Dampelas,Sioyong,119.8994,0.2161,,True,,,False,nan,me-     ,*w,"""menyurpai b. hantu""",,animals,noun,,,0842,,0.0,0.0,,,
0533,03.588,pigeon,burung merpati,bangkebodo,bangkebodo,Dampelas,Talaga,119.8558,0.1985,,True,,,False,nan,,,,,animals,noun,,,0824,,0.0,0.0,,,
