NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
1167,02.920,"you (fam.), thou","engkau, kamu",sioo,sioo  MLI: si 'oo,Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1359,098*,0.0,183.0,C23 D2 E19 G22,2.0,168.0
1167,02.920,"you (fam.), thou","engkau, kamu",si 'oo,sioo  MLI: si 'oo,Tajio,Maninili,120.1077,0.0521,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1359,098*,0.0,183.0,C23 D2 E19 G22,2.0,168.0
1168,02.950,"you (plural), ye","kalian, kamu sekalian#",simiu  simiu jijoo,simiu  simiu jijoo   +MLI p112,Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1360,102*,0.0,186.0,,,198.0
1169,02.960,they,mereka,sisia,"sisia, MLI: siira p109 p111",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1367/13,103*,0.0,187.0,C27 G26,,163.0
1169,02.960,they,mereka,siira,"sisia, MLI: siira p109 p111",Tajio,Maninili,120.1077,0.0521,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1367/13,103*,0.0,187.0,C27 G26,,163.0
1170,02.930,"he, she","dia, ia",sia,sia +MLI: siia p109 p112,Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1363/13,099,0.0,184.0,C24 E20 G23,,66.0
1170,02.930,"he, she","dia, ia",siia,sia +MLI: siia p109 p112,Tajio,Maninili,120.1077,0.0521,,True,,,True,nan,,,,,person,pronoun,,kata ganti,1363/13,099,0.0,184.0,C24 E20 G23,,66.0
1171,,this,ini,eini,"eini, he'ee",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,1383,321*,0.0,177.0,C96 D4 F89 G94,4.0,167.0
1171,,this,ini,he'ee,"eini, he'ee",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,1383,321*,0.0,177.0,C96 D4 F89 G94,4.0,167.0
1172,,that (nearby),itu (dekatmu),eitu,"eitu, ha'aa  ??: itu, tee / te",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,1384,322*,0.0,178.0,C97 D5 E89 F90 G95,5.0,161.0
1172,,that (nearby),itu (dekatmu),ha'aa  ??: itu,"eitu, ha'aa  ??: itu, tee / te",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,1384,322*,0.0,178.0,C97 D5 E89 F90 G95,5.0,161.0
1172,,that (nearby),itu (dekatmu),tee,"eitu, ha'aa  ??: itu, tee / te",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,1384,322*,0.0,178.0,C97 D5 E89 F90 G95,5.0,161.0
1172,,that (nearby),itu (dekatmu),te,"eitu, ha'aa  ??: itu, tee / te",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,1384,322*,0.0,178.0,C97 D5 E89 F90 G95,5.0,161.0
1173,,that distant,itu yang jauh,amai,"amai, amaiee p79",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,,323*,0.0,172.0,,,
1173,,that distant,itu yang jauh,amaiee,"amai, amaiee p79",Tajio,Sienjo,120.0050, -0.3049,,True,,,True,nan,,,,,,pronoun,,tata bahasa,,323*,0.0,172.0,,,
1176,17.700,whatever you call it,anu,sanu,sanu,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,,,,tata bahasa,,318,351.0,0.0,,,
1177,,"which, who, that (relative pronoun)",yang,to,to,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,,pronoun,,,1391,,0.0,0.0,,,
1178,17.640,what?,apa?,sapa,sapa +MLI p112,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,,pronoun,,kata tanya,1380,482*,350.0,188.0,C172 D7 E157 F156 G168,7.0,184.0
1179,17.680,who?,siapa?,sisee,sisee,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,,pronoun,,kata tanya,1379,483*,355.0,189.0,C173 D6 E158 F157 G169,6.0,188.0
1180,17.690,why?,"mengapa?, kenapa?  !NB: also do what? #",noiaong,noiaong [noiyaong],Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,[noiyaong],,,,adv / qual,,kata tanya,1465,488*,0.0,0.0,C175 E160 F159 G172,,
1181,17.650,when?,kapan?,sambengiong,sambengiong,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,time,adv / qual,,kata tanya,1427,485,352.0,170.0,,,185.0
1182,17.660,where?,di mana?,ri ainu,ri ainu +MLI p113,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,space,adv / qual,,kata tanya,1460,484,353.0,181.0,C174 E159 F158 G170,,186.0
1183,17.670,which?,"mana, (yang) mana",ainu,ainu ~,Tajio,Sienjo,120.0050, -0.3049,,False,,,False,nan,,,,,,pronoun,,kz,1382,,0.0,0.0,,,
1184,17.672,which house?,rumah mana,Fonua ainu,Fonua ainu,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,,pronoun,,kz,1381,,0.0,0.0,,,
1185,17.620,how many? how much?,berapa?,soía,soía / soya,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,,,,kata tanya,1338,486,143.0,0.0,C177 E162 F161 G173,,
1185,17.620,how many? how much?,berapa?,soya,soía / soya,Tajio,Sienjo,120.0050, -0.3049,,True,,,False,nan,,,,,,,,kata tanya,1338,486,143.0,0.0,C177 E162 F161 G173,,
