NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
1141,12.060,outside,di luar,i atang,"OKS: i atang, BOA: saliboan  ~",Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,prepositio,,posisi,1455,351,0.0,0.0,C102 E94 F93 G100,,
1141,12.060,outside,di luar,saliboan,"OKS: i atang, BOA: saliboan  ~",Pendau,Boangin,120.3017,0.84,,False,,,False,nan,,,,,space,prepositio,,posisi,1455,351,0.0,0.0,C102 E94 F93 G100,,
1143,12.004,way over there,di sana,ampi uo,OKS: ampi uo +BOA,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,adv / qual,,tata bahasa,1390,326*,0.0,0.0,C99 E91 G97,,
1144,12.002,here,di sini,ri moo,OKS: ri moo +BOA: i moo~,Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,adv / qual,,tata bahasa,1388,324*,0.0,0.0,C98 E90 G96,,71.0
1144,12.002,here,di sini,i moo,OKS: ri moo +BOA: i moo~,Pendau,Boangin,120.3017,0.84,,False,,,False,nan,,,,,space,adv / qual,,tata bahasa,1388,324*,0.0,0.0,C98 E90 G96,,71.0
1145,12.003,there,di situ,ri uo,"OKS: ri uo, KNI: ritu~",Pendau,Ogo Kaasi,120.3284,0.8413,,True,,,False,nan,,,,,space,adv / qual,,tata bahasa,1389,325*,0.0,0.0,C99 E91 G97,,162.0
1145,12.003,there,di situ,ritu,"OKS: ri uo, KNI: ritu~",Pendau,Koni,120.3154,0.9476,,False,,,False,nan,,,,,space,adv / qual,,tata bahasa,1389,325*,0.0,0.0,C99 E91 G97,,162.0
1146,12.090,toward the sea,"ke arah laut  ->10.476f,01.320",ma teriong,"STD: ma teriong  p26 p27  ""pergi ke bawah""",Pendau,Sitadong,120.3278,0.865,,True,,,False,nan,,,"""pergi ke bawah""",,,intr / pre,,posisi,,345*,0.0,0.0,,,
1147,12.091,toward the interior,ke arah (pe)dalam(an),ma tebuat,"STD: ma tebuat ~ ""pergi ke atas"" p27",Pendau,Sitadong,120.3278,0.865,,False,,,False,nan,,,"""pergi ke atas""",,,intr / pre,,posisi,,346*,0.0,0.0,,,
1147a,12.006,hither,ke sini,Koni,KNI/BGL: maimo   ~  p4/12,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,intr / adv,,posisi,,,0.0,0.0,,,
1147a,12.006,hither,ke sini,maimo,KNI/BGL: maimo   ~  p4/12,Pendau,Bigalo,120.3010,0.9709,,False,,,False,nan,,,,,,intr / adv,,posisi,,,0.0,0.0,,,
1147a,12.006,hither,ke sini,12,KNI/BGL: maimo   ~  p4/12,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,intr / adv,,posisi,,,0.0,0.0,,,
1147b,12.007,in that direction,ke sana #fill up??#,mamo uo,"BGL: mamo uo ""pergi ke sana""  ~ p4, STD: umaa ua'o ?? p27",Pendau,Bigalo,120.3010,0.9709,,False,,,False,nan,,,"""pergi ke sana""",,,intr / adv,,posisi,,,0.0,0.0,,,
